CODIGO;COD_PROV;COD_FAB;TIPO;MARCA;PRESENT;DETALLE;ID_PROV;PROVE;STOCK;MINIMO;PTOPEDIR;STKCONS;C_ADQ_ANT;LISTA_ANT;PCIO_ANT;CTO_ADQ;FEC_ADQ;CTO_REP;FEC_ACT;LISTA;MG_RUBRO;MARGEN;PRECIO;ALIC_IVA;PCIOT;COD_ANT;VTO;FACTURA;CREDEN;MONEDA;COTIZ;DTOMAX;DTOEFE;DTOTAR;DTOTARC;STKSUC1;STKSUC2;STKSUC3;ID_MARCA;ID_RUBRO;ID_FLIA;ID_SFLIA;SUBPROD;CODIVA;STKINI;ID_MI;STKINI1
6709;20129;;;BAMBOO;;PELLETS T4E C.560 X 100 23GRS (20129);1217;BOWIE SRL;0;1;1;0;0;0;0;12.8;2023-11-21;12.8;2025-07-10;0;30;100.1562;25.62;0.21;31;A4707;;0;0;USD;1;20;0;0;0;-1;0;0;265;7;11;69;0;5;0;0;0
6711;;;;BAMBOO;;GARRAFITA UMAREX GAS CO2 12GR;1217;BOWIE SRL;-2;1;1;0;0;0;0;0.56;2023-11-21;0.56;2025-07-10;0;30;121.4286;1.24;0.21;1.5;A1203;;0;0;USD;1;20;0;0;0;0;0;0;265;7;7;69;0;5;0;0;0
6712;24462;;;BUSHNELL;;BINOC BUSHNELL 10X50 M.PACIFICA (24462);1217;BOWIE SRL;1;1;1;0;48;51000;96.69;48;2025-10-21;48;2025-12-29;43.2;30;106.6042;99.17;0.21;120;A5317;;0;0;USD;1050;20;0;0;0;0;0;0;40;11;36;10;0;5;-1;0;0
6713;24876;;;SIMMONS;;MIRA SIMMONS 3-9X40 M.PRO TARGET SIM3940C (24876);1217;BOWIE SRL;2;1;1;0;110.07;116949.37;220.66;110.07;2025-10-21;110.07;2025-12-29;99.06;30;102.7255;223.14;0.21;270;A5150;;0;0;USD;1050;20;0;0;0;1;0;0;266;11;32;75;0;5;-1;0;0
6714;24875;;;SIMMONS;;MIRA SIMMONS 4-12X40 M.PRO TARGET SIM41240C (24875);1217;BOWIE SRL;2;1;1;0;123.84;131580;247.93;123.84;2025-10-21;123.84;2025-12-29;111.46;30;99.5397;247.11;0.21;299;A5150;;0;0;USD;1050;20;0;0;0;1;0;0;266;11;32;75;0;5;-1;0;0
6715;24874;;;SIMMONS;;MIRA SIMMONS 4-16X40 M.PRO TARGET MIL DOT SIM41640C (24874);1217;BOWIE SRL;1;1;1;0;139;0;277.69;165.13;2025-07-16;165.13;2025-12-29;175450.62;30;99.6912;329.75;0.21;399;A5150;;0;0;USD;1050;20;0;0;0;0;0;0;266;11;32;75;0;5;-1;0;0
6716;24868;;;SIMMONS;;MIRA SIMMONS 3-9X40 M.PRO HUNTER SPH3940 (24868);1217;BOWIE SRL;1;1;1;0;76;0;152.89;89.61;2025-07-16;89.61;2025-12-29;94998.12;30;102.9015;181.82;0.21;220;A5150;;0;0;USD;1050;20;0;0;0;0;0;0;266;11;32;75;0;5;-1;0;0
6717;24869;;;SIMMONS;;MIRA SIMMONS 3-9X50 M.PRO HUNTER SPH3950 (24869);1217;BOWIE SRL;0;1;1;0;92.29;0;185.95;108.58;2025-07-16;108.58;2025-12-29;115366.25;30;101.7038;219.01;0.21;265;A5150;;0;0;USD;1050;20;0;0;0;0;0;0;266;11;32;75;0;5;-1;0;0
6742;21754/55;;;ARMUSA;;CART C.12 ARMUSA 32GRS M.H-32 7,5/8 X25U (21754/55);1217;BOWIE SRL;150;1;1;0;0.69;0;1.07;0.66;2025-07-26;0.66;2025-07-26;0.66;30;55.2727;1.0248;0.21;1.24;A280;;0;1;USD;1050;6;0;0;0;100;0;0;16;10;15;69;0;5;-100;0;0
6743;21750;;;ARMUSA;;CART C.12 ARMUSA 24GRS M.S TRAP 7,5 X25U (21750);1217;BOWIE SRL;250;1;1;0;0.1;0.1;0.0992;0.01;2026-05-18;0.01;2026-05-18;0.01;30;-17;0.0083;0.21;0.01;A3052;;0;1;USD;1050;99;0;0;0;-250;0;0;16;10;15;69;0;5;0;0;0
6796;;;;ARMUSA;;CARTUCHO ARMUSA C.12 28GRS MUNICION 7 1/2;1217;BOWIE SRL;0;1;1;0;0.01;0.75;0.01;0.1;2025-07-26;0.1;2025-07-26;0.1;30;-0.8;0.0992;0.21;0.12;A3052;;0;1;USD;1050;6;0;0;0;0;0;0;16;10;15;69;0;5;0;0;0
6876;22718;;;VENADO;;JGO CUCHILLO Y TENEDOR VENADO ASADO MADERA CAJA MAD (22718);1217;BOWIE SRL;0;1;1;0;29.56;0;59.5;28.08;2025-10-23;28.08;2025-10-23;28.08;30;103.0798;57.0248;0.21;69;A5300;;0;0;USD;1050;20;0;0;0;2;0;0;227;6;20;69;0;5;0;0;0
6877;22620;;;VENADO;;PINZA VENADO M.MULTIUSO (22620);1217;BOWIE SRL;0;1;1;0;19.16;123.25;38.84;18.2;2025-10-23;18.2;2025-10-23;18.2;30;104.3412;37.1901;0.21;45;A1953;;0;0;USD;1050;20;0;0;0;0;0;0;227;6;38;69;0;5;0;0;0
6878;22525/6/7;;;COLEMAN;;TERMO BAMBOO ACERO 1 LT M.TRAVELLER VERDE/AZUL/PLATA (22525/6/7);1217;BOWIE SRL;5;1;1;0;20;0;40.5;14;2025-10-23;14;2025-10-23;14;30;106.6114;28.9256;0.21;35;A4755;;0;0;USD;1;20;0;0;0;5;0;0;55;5;48;76;0;5;0;0;0
6879;23465;;;VICTORINOX;;CUCHILLO VICTORINOX M.6.7601 8CM LEGUMBRES ROJO (23465);1217;BOWIE SRL;0;1;1;0;5.86;61.85;12.4;5.56;2025-10-21;5.56;2025-10-21;5.56;30;122.9622;12.3967;0.21;15;A5299;;0;0;USD;1050;20;0;0;0;1;0;0;228;6;20;69;0;5;0;0;0
6880;22196;;;VICTORINOX;;CUCHILLO VICTORINOX M.6.9003.10 10CM FILETEAR FIBROX (22196);1217;BOWIE SRL;0;1;1;0;7;61.85;14.05;6.65;2025-10-21;6.65;2025-10-21;6.65;30;111.2722;14.0496;0.21;17;A5299;;0;0;USD;1050;20;0;0;0;2;0;0;228;6;20;69;0;5;0;0;0
6881;22467;;;VICTORINOX;;CUCHILLO VICTORINOX M.6.8003.15G POLIAMIDA (22467);1217;BOWIE SRL;0;1;1;0;33.88;61.85;67.77;32.19;2025-10-21;32.19;2025-10-21;32.19;30;100.2572;64.4628;0.21;78;A5299;;0;0;USD;1050;20;0;0;0;0;0;0;228;6;20;69;0;5;0;0;0
6882;23580;;;VICTORINOX;;CUCHILLO VICTORINOX M.6.8003.22G 19CM TRINCH (23580);1217;BOWIE SRL;0;1;1;0;49.5;61.85;99.17;47;2025-10-21;47;2025-10-21;47;30;100.4572;94.2149;0.21;114;A5299;;0;0;USD;1050;20;0;0;0;1;0;0;228;6;20;69;0;5;0;0;0
6883;23246;;;VICTORINOX;;AFILADOR VICTORINOX M.4.3323 DUAL LAPICERA  (23246);1217;BOWIE SRL;0;1;1;0;15.4;9630;31.41;14.63;2025-10-21;14.63;2025-10-21;14.63;30;103.3636;29.7521;0.21;36;A5277;;0;0;USD;1;20;0;0;0;0;0;0;228;6;8;69;0;5;0;0;0
6884;23308;;;VICTORINOX;;PELADOR VICTORINOX M.7.6079.9 TOMATE COLORES VS (23308);1217;BOWIE SRL;0;1;1;0;6.27;6.27;13.2231;6.27;2025-10-21;6.27;2025-10-21;6.27;30;110.8947;13.2231;0.21;16;A5314;;0;0;USD;1050;20;0;0;0;1;0;0;228;6;19;69;0;5;0;0;0
6885;22933;;;VICTORINOX;;CORTAP VICTORINOX 0.6223.7G CLASSIC BLANCO 7 USOS (22933);1217;BOWIE SRL;0;1;1;0;6.37;6.37;13.2231;23.29;2025-10-21;23.29;2025-10-21;23.29;30;102.2645;47.1074;0.21;57;A5308;;0;0;USD;1050;20;0;0;0;2;0;0;228;6;19;69;0;5;0;0;0
6886;22071;;;VICTORINOX;;CORTAP VICTORINOX 0.6223.2R CLASSIC AZUL 7 USOS (22071);1217;BOWIE SRL;0;1;1;0;23.23;23.23;47.1074;23.23;2025-10-21;23.23;2025-10-21;23.23;30;102.7869;47.1074;0.21;57;A5308;;0;0;USD;1050;20;0;0;0;2;0;0;228;6;19;69;0;5;0;0;0
6887;22039;;;VICTORINOX;;CORTAP VICTORINOX 0.6223.T5G CLASSIC CUPCAKE 7 USOS (22039);1217;BOWIE SRL;0;1;1;0;24.2;0;49.59;22.99;2025-10-21;22.99;2025-10-21;22.99;30;104.9039;47.1074;0.21;57;A5308;;0;0;USD;1050;20;0;0;0;0;0;0;228;6;19;69;0;5;0;0;0
6888;23037;;;VICTORINOX;;CORTAP VICTORINOX 0.6223.T31G MISTICAL (23037);1217;BOWIE SRL;0;1;1;0;24.2;0;49.59;23;2025-10-21;23;2025-10-21;23;30;104.8148;47.1074;0.21;57;A5308;;0;0;USD;1050;20;0;0;0;1;0;0;228;6;19;69;0;5;0;0;0
6889;22056;;;VICTORINOX;;CORTAP VICTORINOX 0.6363 RAMBLER NARANJA 9 USOS (22056);1217;BOWIE SRL;0;1;1;0;34.96;0;70.25;33.22;2025-10-21;33.22;2025-10-21;33.22;30;101.5114;66.9421;0.21;81;A5308;;0;0;USD;1050;20;0;0;0;0;0;0;228;6;19;69;0;5;0;0;0
6890;23007;;;VICTORINOX;;CORTAP VICTORINOX 0.6123 ESCORT BRILLANTE 6 USOS (23007);1217;BOWIE SRL;0;1;1;0;13.55;0;27.27;12.88;2025-10-21;12.88;2025-10-21;12.88;30;105.3284;26.4463;0.21;32;A5308;;0;0;USD;1050;20;0;0;0;0;0;0;228;6;19;69;0;5;0;0;0
6891;23097;;;VICTORINOX;;CORTAP VICTORINOX 1.3703 CLIMBER 14 USOS (23097);1217;BOWIE SRL;0;1;1;0;41.5;0;81.82;39.43;2025-10-21;39.43;2025-10-21;39.43;30;99.1184;78.5124;0.21;95;A5313;;0;0;USD;1050;20;0;0;0;1;0;0;228;6;19;69;0;5;0;0;0
6892;23126;;;VICTORINOX;;CORTAP VICTORINOX 1.3773 HANDYMAN 24 USOS(23126);1217;BOWIE SRL;0;1;1;0;82.54;0;164.46;78.42;2025-10-21;78.42;2025-10-21;78.42;30;99.1817;156.1983;0.21;189;A5305;;0;0;USD;1050;20;0;0;0;0;0;0;228;6;19;69;0;5;0;0;0
6893;23183;;;VICTORINOX;;CORTAP VICTORINOX 0.2601.26 CADET  10 USOS  (23183);1217;BOWIE SRL;0;1;1;0;36.96;19.32;73.55;35.11;2025-10-21;35.11;2025-10-21;35.11;30;100.0795;70.2479;0.21;85;A5136;;0;0;USD;1050;20;0;0;0;1;0;0;228;6;19;69;0;5;0;0;0
6894;23125;;;VICTORINOX;;CORTAP VICTORINOX 0.8341.MC9 HUNTER XT 5 USOS(23125);1217;BOWIE SRL;0;1;1;0;71.69;0;144.63;68.11;2025-10-21;68.11;2025-10-21;68.11;30;102.6376;138.0165;0.21;167;A5307;;0;0;USD;1050;20;0;0;0;1;0;0;228;6;19;69;0;5;0;0;0
6895;23061;;;VICTORINOX;;CORTAP VICTORINOX 0.8461.MWCH MILITAR VDE C/NEG (23061);1217;BOWIE SRL;0;1;1;0;60.04;60.04;119.8347;60.04;2025-10-21;60.04;2025-10-21;60.04;30;99.5914;119.8347;0.21;145;A5309;;0;0;USD;1050;20;0;0;0;2;0;0;228;6;19;69;0;5;0;0;0
6896;23115;;;VICTORINOX;;CORTAP VICTORINOX 1.3703.94 CLIMBER CAMO 14 USOS (23115);1217;BOWIE SRL;0;1;1;0;41.17;0;81.82;39.14;2025-10-21;39.14;2025-10-21;39.14;30;100.5938;78.5124;0.21;95;A5313;;0;0;USD;1050;20;0;0;0;1;0;0;228;6;19;69;0;5;0;0;0
6897;23082;;;VICTORINOX;;CORTAP VICTORINOX 1.3603..2R SPARTAN AZUL 12 USOS (23082);1217;BOWIE SRL;0;1;1;0;28.34;25.76;57.02;26.92;2025-10-21;26.92;2025-10-21;26.92;30;99.5505;53.719;0.21;65;A5136;;0;0;USD;1050;20;0;0;0;0;0;0;228;6;19;69;0;5;0;0;0
6898;23089;;;VICTORINOX;;CORTAP VICTORINOX 1.3603.7 SPARTAN BLANCO 12 USOS (23089);1217;BOWIE SRL;0;1;1;0;25.3;25.76;51.24;24.04;2025-10-21;24.04;2025-10-21;24.04;30;102.8299;48.7603;0.21;59;A5136;;0;0;USD;1050;20;0;0;0;0;0;0;228;6;19;69;0;5;0;0;0
6899;23096;;;VICTORINOX;;CORTAP VICTORINOX 1.3653.72 ANGLER ROJO 18 USOS(23096);1217;BOWIE SRL;0;1;1;0;53.45;0;107.44;50.78;2025-10-21;50.78;2025-10-21;50.78;30;101.8104;102.4793;0.21;124;A5303;;0;0;USD;1050;20;0;0;0;1;0;0;228;6;19;69;0;5;0;0;0
6900;23132;;;VICTORINOX;;CORTAP VICTORINOX 1.4733.72 FISHERMAN 17 USOS (23132);1217;BOWIE SRL;0;1;1;0;49;0;98.35;46.55;2025-10-21;46.55;2025-10-21;46.55;30;102.3951;94.2149;0.21;114;A5136;;0;0;USD;1050;20;0;0;0;1;0;0;228;6;19;69;0;5;0;0;0
6901;27245;;;BAMBOO;;LINT BAMBOO M.BW-HL07 CABEZA 500LUM (27245);1217;BOWIE SRL;0;1;1;0;20.41;0;40.5;18.37;2025-10-21;18.37;2025-10-21;18.37;30;102.4502;37.1901;0.21;45;A1548;;0;0;USD;1050;20;0;0;0;2;0;0;265;5;25;41;0;5;0;0;0
6902;27243;;;BAMBOO;;LINT BAMBOO M.BW-HL06 CABEZA 500LUM (27243);1217;BOWIE SRL;0;1;1;0;19.93;0;40.5;17.94;2025-10-21;17.94;2025-10-21;17.94;30;107.3027;37.1901;0.21;45;A1548;;0;0;USD;1050;20;0;0;0;1;0;0;265;5;25;41;0;5;0;0;0
6903;27221;;;BAMBOO;;LINT BAMBOO M.BW-C20 1100LUM (27221);1217;BOWIE SRL;0;1;1;0;29.09;0;57.85;26.18;2025-10-21;26.18;2025-10-21;26.18;30;105.191;53.719;0.21;65;A1548;;0;0;USD;1050;20;0;0;0;1;0;0;265;5;25;41;0;5;0;0;0
6904;27224;;;BAMBOO;;LINT BAMBOO M.BW-10S 1100LUM TAC (27224);1217;BOWIE SRL;0;1;1;0;27.91;0;56.2;25.12;2025-10-21;25.12;2025-10-21;25.12;30;103.9797;51.2397;0.21;62;A1548;;0;0;USD;1050;20;0;0;0;0;0;0;265;5;25;41;0;5;0;0;0
6905;26397;;;FENIX;;PILA FENIX M.18650 RECARG C/USB ARB-L18 2600U =2 123 (26397);1217;BOWIE SRL;0;1;1;0;11;25.2;22.31;9.35;2025-10-21;9.35;2025-10-21;9.35;30;120.9754;20.6612;0.21;25;A3072;;0;0;USD;1050;20;0;0;0;2;0;0;83;5;25;56;0;5;0;0;0
6906;26499;;;FENIX;;LINT FENIX M.HT18R 2.800LUM XXMTS RECARGABLE C/FILTRO ROJO Y VERDE (26499);1217;BOWIE SRL;0;1;1;0;198;211250;396.69;168.3;2025-10-21;168.3;2025-10-21;168.3;30;101.3327;338.843;0.21;410;A4092;;0;0;USD;1050;20;0;0;0;1;0;0;83;5;25;41;0;5;0;0;0
6908;23700;;;VICTORINOX;;ACCES VICTORINOX  ESCARBADIENTE A3641 M.GRANDE (23700);1217;BOWIE SRL;1;1;1;0;1.31;0;2.89;1.31;2025-10-21;1.31;2025-10-21;1.31;30;120.8092;2.8926;0.21;3.5;A1957;;0;0;USD;1050;20;0;0;0;2;0;0;228;6;38;69;0;5;0;0;0
6909;23713;;;VICTORINOX;;ACCES VICTORINOX  RESORTE A6257 M.CHICO (23713);1217;BOWIE SRL;0;1;1;0;1.78;0;3.72;1.78;2025-10-21;1.78;2025-10-21;1.78;30;108.9326;3.719;0.21;4.5;A1957;;0;0;USD;1050;20;0;0;0;0;0;0;228;6;38;69;0;5;0;0;0
6910;23587;;;VICTORINOX;;CUCHILLO VICTORINOX M.6.88526.17L8B SANTOKU 17CM (23587);1217;BOWIE SRL;0;1;1;0;50.12;61.85;99.17;50.12;2025-10-21;50.12;2025-10-21;50.12;30;97.8723;99.1736;0.21;120;A5299;;0;0;USD;1050;20;0;0;0;1;0;0;228;6;20;69;0;5;0;0;0
6911;23568;;;VICTORINOX;;CUCHILLO VICTORINOX M.6.786313B P/MANTECA NEGRO (23568);1217;BOWIE SRL;0;1;1;0;28.79;61.85;57.02;28.79;2025-10-21;28.79;2025-10-21;28.79;30;98.0716;57.0248;0.21;69;A5299;;0;0;USD;1050;20;0;0;0;2;0;0;228;6;20;69;0;5;0;0;0
6912;22222;;;VICTORINOX;;CUCHILLO VICTORINOX M.6.9053.17KB SANTOKU CARNICERO (22222);1217;BOWIE SRL;0;1;1;0;51.3;61.85;103.31;51.3;2025-10-21;51.3;2025-10-21;51.3;30;101.3758;103.3058;0.21;125;A5299;;0;0;USD;1050;20;0;0;0;1;0;0;228;6;20;69;0;5;0;0;0
6913;22195;;;VICTORINOX;;CUCHILLO VICTORINOX M.6.6716.31G LEGUMBRES FIBROX (22195);1217;BOWIE SRL;0;1;1;0;26.27;61.85;52.89;26.27;2025-10-21;26.27;2025-10-21;26.27;30;104.488;53.719;0.21;65;A5299;;0;0;USD;1050;20;0;0;0;0;0;0;228;6;20;69;0;5;0;0;0
6914;22194;;;VICTORINOX;;CUCHILLO VICTORINOX M.6.6716.32 LEGUMBRES FIBROX (22194);1217;BOWIE SRL;0;1;1;0;16.77;61.85;33.88;16.77;2025-10-21;16.77;2025-10-21;16.77;30;102.0531;33.8843;0.21;41;A5299;;0;0;USD;1050;20;0;0;0;1;0;0;228;6;20;69;0;5;0;0;0
6915;23356;;;VICTORINOX;;CUCHILLO VICTORINOX M.6.7606.L119B POLIP NARANJA (23356);1217;BOWIE SRL;0;1;1;0;11.88;61.85;23.97;11.88;2025-10-21;11.88;2025-10-21;11.88;30;101.7416;23.9669;0.21;29;A5299;;0;0;USD;1050;20;0;0;0;1;0;0;228;6;20;69;0;5;0;0;0
6916;23362;;;VICTORINOX;;CUCHILLO VICTORINOX M.6.7836.L115B ROSA 11CM (23362);1217;BOWIE SRL;0;1;1;0;13.79;61.85;28.1;13.79;2025-10-21;13.79;2025-10-21;13.79;30;103.765;28.0992;0.21;34;A5299;;0;0;USD;1050;20;0;0;0;1;0;0;228;6;20;69;0;5;0;0;0
6917;41166;;;VICTORINOX;;MARROQ VICTORINOX NECESER NEGRO 6106 (41166);1217;BOWIE SRL;0;1;1;0;36.39;0;72.73;36.39;2025-10-21;36.39;2025-10-21;36.39;30;99.8552;72.7273;0.21;88;A1956;;0;0;USD;1050;20;0;0;0;0;0;0;228;7;22;2;0;5;0;0;0
6918;41166;;;VICTORINOX;;MARROQ VICTORINOX NECESER NEGRO 6106 (41166);1217;BOWIE SRL;0;1;1;0;35.51;0;71.07;35.51;2025-10-21;35.51;2025-10-21;35.51;30;100.1532;71.0744;0.21;86;A1956;;0;0;USD;1050;20;0;0;0;0;0;0;228;7;22;2;0;5;0;0;0
6919;41236;;;VICTORINOX;;MARROQ VICTORINOX BILLETERA C/CIERRE ROJA 611970 (41236);1217;BOWIE SRL;0;1;1;0;21.79;0;43.8;21.79;2025-10-21;21.79;2025-10-21;21.79;30;101.0174;43.8017;0.21;53;A1956;;0;0;USD;1050;20;0;0;0;1;0;0;228;7;22;2;0;5;0;0;0
6920;41212;;;VICTORINOX;;MARROQ VICTORINOX BILLETERA PLEGABLE ROJA 611968 (41212);1217;BOWIE SRL;0;1;1;0;19.64;0;39.67;19.64;2025-10-21;19.64;2025-10-21;19.64;30;101.9827;39.6694;0.21;48;A1956;;0;0;USD;1050;20;0;0;0;1;0;0;228;7;22;2;0;5;0;0;0
6921;41213;;;VICTORINOX;;MARROQ VICTORINOX BILLETERA 3 PLIEGUES ROJA 611969 (41213);1217;BOWIE SRL;0;1;1;0;19.5;0;39.67;19.1;2025-10-21;19.1;2025-10-21;19.1;30;103.3665;38.843;0.21;47;A1956;;0;0;USD;1050;20;0;0;0;0;0;0;228;7;22;2;0;5;0;0;0
6922;41142;;;VICTORINOX;;MARROQ VICTORINOX BILLETERA C/CIERRE 610395 (41142);1217;BOWIE SRL;0;1;1;0;22.85;0;45.45;22.85;2025-10-21;22.85;2025-10-21;22.85;30;98.9256;45.4545;0.21;55;A1956;;0;0;USD;1050;20;0;0;0;0;0;0;228;7;22;2;0;5;0;0;0
6923;41221;;;VICTORINOX;;MARROQ VICTORINOX ORGANIZ TRAVEL 653 (41221);1217;BOWIE SRL;0;1;1;0;30.18;0;60.33;30.18;2025-10-21;30.18;2025-10-21;30.18;30;99.9026;60.3306;0.21;73;A1956;;0;0;USD;1050;20;0;0;0;1;0;0;228;7;22;2;0;5;0;0;0
6924;41151;;;VICTORINOX;;MARROQ VICTORINOX BILLETERA TRAVEL ESS 3PL NEGRA 65336 (41151);1217;BOWIE SRL;0;1;1;0;21.1;0;42.98;21.11;2025-10-21;21.11;2025-10-21;21.11;30;103.5775;42.9752;0.21;52;A1956;;0;0;USD;1050;20;0;0;0;0;0;0;228;7;22;2;0;5;0;0;0
6925;41211;;;VICTORINOX;;MARROQ VICTORINOX BILLETERA TRAVEL ESS C/CIERRE NEGRA 65 (41211);1217;BOWIE SRL;0;1;1;0;24.08;0;48.76;24.08;2025-10-21;24.08;2025-10-21;24.08;30;102.4929;48.7603;0.21;59;A1956;;0;0;USD;1050;20;0;0;0;0;0;0;228;7;22;2;0;5;0;0;0
6926;41149;;;VICTORINOX;;MARROQ VICTORINOX BILLETERA TRAVEL ESS 2PLI  NEGRA 653363 (41149);1217;BOWIE SRL;0;1;1;0;21.94;0;43.8;21.94;2025-10-21;21.94;2025-10-21;21.94;30;99.6431;43.8017;0.21;53;A1956;;0;0;USD;1050;20;0;0;0;0;0;0;228;7;22;2;0;5;0;0;0
6927;41220;;;VICTORINOX;;MARROQ VICTORINOX PASAPOR TRAVEL ESS COLGAR NEGRA 6 (41220);1217;BOWIE SRL;0;1;1;0;20.77;0;42.15;20.77;2025-10-21;20.77;2025-10-21;20.77;30;102.9312;42.1488;0.21;51;A1956;;0;0;USD;1050;20;0;0;0;0;0;0;228;7;22;2;0;5;0;0;0
6928;41164;;;VICTORINOX;;MARROQ VICTORINOX P/TARJETAS TRAVEL ESS NEGRA 65 (41164);1217;BOWIE SRL;0;1;1;0;14.83;0;29.75;14.83;2025-10-21;14.83;2025-10-21;14.83;30;100.621;29.7521;0.21;36;A1956;;0;0;USD;1050;20;0;0;0;1;0;0;228;7;22;2;0;5;0;0;0
6929;41158;;;VICTORINOX;;MARROQ VICTORINOX PASAPOR NEGRA DSC  610606 (41158);1217;BOWIE SRL;0;1;1;0;18.39;0;37.19;18.4;2025-10-21;18.4;2025-10-21;18.4;30;102.1201;37.1901;0.21;45;A1956;;0;0;USD;1050;20;0;0;0;1;0;0;228;7;22;2;0;5;0;0;0
6930;41159;;;VICTORINOX;;MARROQ VICTORINOX PASAPOR 5.0 ROJO DSC  610607 (41159);1217;BOWIE SRL;0;1;1;0;18.4;0;37.19;18.4;2025-10-21;18.4;2025-10-21;18.4;30;102.1201;37.1901;0.21;45;A1956;;0;0;USD;1050;20;0;0;0;1;0;0;228;7;22;2;0;5;0;0;0
6938;24049;;;BUSHNELL;;BINOC BUSHNELL 10X42 M.R3 RANGER (24049);1217;BOWIE SRL;0;1;1;0;0;0;0;123.21;2023-11-21;123.21;2025-10-13;0;30;97.8735;243.8;0.21;295;A5317;;0;0;USD;1050;20;0;0;0;0;0;0;40;11;36;10;0;5;0;0;0
6939;50655;;;VICTORINOX;;ESTUCHE VICTORINOX CORDURA ROJO P/CLASSIC O SIMIL (50655);1217;BOWIE SRL;0;1;1;0;5.87;12.6;12.4;5.87;2025-10-21;5.87;2025-10-21;5.87;30;111.1874;12.3967;0.21;15;A5315;;0;0;USD;1050;20;0;0;0;1;0;0;228;6;19;69;0;5;0;0;0
6940;50655;;;VICTORINOX;;ESTUCHE VICTORINOX CORDURA NEGRO P/CLASSIC O SIMIL (50655);1217;BOWIE SRL;0;1;1;0;5.87;12.6;12.4;5.87;2025-10-21;5.87;2025-10-21;5.87;30;111.1874;12.3967;0.21;15;A5315;;0;0;USD;1050;20;0;0;0;0;0;0;228;6;19;69;0;5;0;0;0
6946;21221;;;SAVAGE;;"CARABINA SAVAGE C.223 M.AXIS 2 4T VERDE PAV 22"" 52037 (21221)";1217;BOWIE SRL;0;1;1;0;859;795;1206.61;859;2025-10-31;859;2025-10-31;859;30;40.4699;1206.6364;0.21;1460.03;A5350;;0;1;USD;1050;10;0;0;0;0;0;0;193;2;24;65;1;5;0;0;0
6947;21223;;;SAVAGE;;"CARABINA SAVAGE C.223 M.AXIS 2 4T GRIS PAV 22"" 52059 (21223)";1217;BOWIE SRL;1;1;1;0;859;795;1206.55;859;2025-10-31;859;2025-10-31;859;30;40.4699;1206.6364;0.21;1460.03;A5350;;0;1;USD;1050;10;0;0;0;0;0;0;193;2;24;65;1;5;0;0;0
6948;21235;;;SAVAGE;;"CARABINA SAVAGE C.308 M.AXIS 2 4T VERDE PAV 22"" 52042 (21235)";1217;BOWIE SRL;1;1;1;0;859;795;1206.61;859;2025-10-31;859;2025-10-31;859;30;40.4699;1206.6364;0.21;1460.03;A5350;;0;1;USD;1050;10;0;0;0;0;0;0;193;2;24;65;1;5;0;0;0
6949;21236;;;SAVAGE;;"CARABINA SAVAGE C.308 M.AXIS 2 4T ARENA PAV 22"" 52053 (21236)";1217;BOWIE SRL;0;1;1;0;859;795;1206.61;859;2025-10-31;859;2025-10-31;859;30;40.4699;1206.6364;0.21;1460.03;A5350;;0;1;USD;1050;10;0;0;0;1;0;0;193;2;24;65;1;5;0;0;0
7007;26347;;;FENIX;;LINT FENIX M.E02R 200LUM AZUL (26347);1217;BOWIE SRL;1;1;1;0;22.74;53.36;45.45;22.74;2026-02-10;22.74;2026-02-10;22.74;30;99.8879;45.4545;0.21;55;A3642;;0;0;USD;1050;20;0;0;0;0;0;0;83;5;25;41;0;5;0;0;0
7008;15531;;;RUGER;;CARG RUGER C.22MG/17 M.P/77/17/22MG 9TIROS (15531);1217;BOWIE SRL;1;1;1;0;38.74;0;78.51;38.74;2026-02-10;38.74;2026-02-10;38.74;30;102.6649;78.5124;0.21;95;A254;;0;0;USD;1050;20;0;0;0;0;0;0;187;1;14;22;0;5;1;0;0
7054;7101;;;LYMAN;;DIES LYMAN C.30-06 X 2 (7101) 7452301;1217;BOWIE SRL;1;1;1;0;0;0;0;108.74;2026-03-09;108.74;2026-03-09;108.74;30;55.0441;168.595;0.21;204;A871;;0;1;USD;1050;6;0;0;0;0;0;0;131;10;29;28;0;5;0;0;0
7121;20831;;;CCI;;BALA C.22LR CCI PH SUBSON 40GRS X100 M.56 (20831);1217;BOWIE SRL;3000;1;1;0;0.23;0.23;0.3636;0.23;2026-06-10;0.23;2026-06-10;0.23;30;50.913;0.3471;0.21;0.42;A804;;0;1;USD;1050;10;0;0;0;-3000;0;0;50;10;9;69;0;5;2400;0;0
7218;;;;SAVAGE;;"CARABINA SAVAGE C.22 M.MKII BV BULL LAMINADA BULL 21""CERROJO";1217;BOWIE SRL;0;1;1;0;699;0;983.47;699;2026-07-03;699;2026-07-03;699;30;40.6969;983.4711;0.21;1190;A3443;;0;1;USD;1050;10;0;0;0;0;0;0;193;2;13;65;1;5;0;0;0
7234;24301;;;SAVAGE;;BINOC SAVAGE 10X25 M.RUBI (24301);1217;BOWIE SRL;1;1;1;0;14;0;28.93;14;2026-07-17;14;2026-07-17;14;30;106.6114;28.9256;0.21;35;A5320;;0;0;USD;1050;20;0;0;0;1;0;0;193;11;36;10;0;5;0;0;0
